StartDate,EndDate,Status,IPAddress,Progress,Duration_in_seconds,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,idc,drawnQn,drawnQl,queryString,flips,nMasks,dMask,dComplex_Qn,dComplex_Ql,dComplex_Where,focus,bslnA1,bslnA2,bslnA3,bslnB,cntrQ,dComplex_focus,info_focus_dComplex_dMask,info_dComplex_dMask,trustB,t,answerA1,diffA1,answerA2,diffA2,answerA3,diffA3,answerB,correctB,trustA1,trustA2,trustA3,uniqueCntrQuestion
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",1,"electricity consumption","gps on","radio on gte 1","h0v0",4,"easy","E","E","E","WHAT_Qn",47.05,42.6,14.24,1,244,"E","WHAT_Qn_E_E","E_E","0","24.824","8",39.05,"11",31.6,"7",7.24,"Agree",1,"0","0","0",0
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",4,"easy","E","H","E","WHAT_Ql",49.99,71.6,65.02,1,273,"H","WHAT_Ql_H_E","H_E","0","12.137","46",3.990000000000002,"43",28.599999999999994,"33",32.019999999999996,"Neither agree nor disagree",0,"0","0","0",1
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",59,"electricity consumption","radio on","wiper on gte 1","h0v0",9,"medium","M","M","M","WHAT_Ql",11.63,15.58,64.49,-1,8352,"M","WHAT_Ql_M_M","M_M","0","11.464","52",-40.37,"39",-23.42,"44",20.489999999999995,"Disagree",1,"0","0","0",2
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",4,"suspension force","gps on","wiper on gte 1","h0v0",5,"hard","H","E","E","WHAT_Ql",12.35,33.52,45.09,1,439,"E","WHAT_Ql_E_H","E_H","0","19.367","17",-4.65,"28",5.520000000000003,"18",27.090000000000003,"Neither agree nor disagree",0,"0","0","0",3
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",67,"electricity consumption","wiper on","radio on gte 1","h0v0",2,"easy","H","H","H","WHAT_Ql",18.24,20.17,77.25,-1,324,"H","WHAT_Ql_H_E","H_E","0","17.887","11",7.239999999999998,"54",-33.83,"26",51.25,"Neither agree nor disagree",0,"0","0","0",4
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",29,"engine temperature","radio on","heating on gte 1","h0v0",3,"medium","E","H","E","WHAT_Ql",25.3,71.6,34.36,-1,381,"H","WHAT_Ql_H_M","H_M","0","34.864","9",16.3,"12",59.599999999999994,"18",16.36,"Neither agree nor disagree",0,"0","0","0",5
"19/09/2021 14:20","19/09/2021 14:30","IP Address","109.148.138.191","100","595","True","19/09/2021 14:30","R_1rHZSBvShUwuWTo","52.26150513","1.37260437","anonymous","EN",1,"electricity consumption","gps on","wiper on gte 1","h0v0",15,"hard","E","E","E","WHAT_Ql",41.12,78.73,48.83,1,460,"E","WHAT_Ql_E_H","E_H","0","32.477","30",11.119999999999997,"31",47.730000000000004,"24",24.83,"Agree",1,"0","0","0",6
"19/09/2021 14:18","19/09/2021 14:42","IP Address","146.200.105.49","100","1450","True","19/09/2021 14:42","R_3Gy5roKWDYTpiud","53.31790161","-2.538894653","anonymous","EN",4,"suspension force","gps on","heating on gte 1","h0v0",3,"easy","H","E","E","WHAT_Qn",79.15,76.69,75.2,1,250,"H","WHAT_Qn_H_E","H_E","3","93.603","79",0.15000000000000568,"69",7.689999999999998,"59",16.200000000000003,"Disagree",0,"4","4","4",7
"19/09/2021 14:18","19/09/2021 14:42","IP Address","146.200.105.49","100","1450","True","19/09/2021 14:42","R_3Gy5roKWDYTpiud","53.31790161","-2.538894653","anonymous","EN",4,"suspension force","gps on","radio on gte 1","h0v0",6,"medium","H","E","E","WHAT_Qn",68.03,76.69,24.52,1,331,"H","WHAT_Qn_H_M","H_M","4","95.197","69",-0.9699999999999989,"79",-2.3100000000000023,"24",0.5199999999999996,"Disagree",0,"3","4","5",8
"19/09/2021 14:18","19/09/2021 14:42","IP Address","146.200.105.49","100","1450","True","19/09/2021 14:42","R_3Gy5roKWDYTpiud","53.31790161","-2.538894653","anonymous","EN",29,"engine temperature","radio on","wiper on gte 1","h0v0",13,"hard","E","H","E","WHAT_Qn",37.96,34.69,63.36,1,408,"E","WHAT_Qn_E_H","E_H","5","168.758","41",-3.039999999999999,"30",4.689999999999998,"71",-7.640000000000001,"Disagree",0,"3","4","4",9
